,id,url,header,address,area,rooms,bathrooms,garages,amenities,price,condo,crawler,crawled_at,list_add,list_add_1,list_add_2,list_add_3,list_add_4,street,Neiborhood,pr_add_1,pr_add_2,rent,bath_add,bath_num,garage_num,rooms_num
1340,2539575274,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-oriente-bairros-sao-jose-dos-campos-com-garagem-62m2-venda-RS310000-id-2539575274/,Apartamento com 2 Quartos para Venda/Aluguel 62m²,"Avenida Arnaldo dos Santos Cerdeira - Jardim Oriente, São José dos Campos - SP",62,2 Quartos,2 Banheiros,1 Vaga,"Cozinha
Elevador
Varanda
Área de serviço","R$ 1.300 /mês
R$ 310.000",R$ 388,São José dos Campos,2021-10-30 14:40,"['Avenida Arnaldo dos Santos Cerdeira - Jardim Oriente', ' São José dos Campos - SP']",Avenida Arnaldo dos Santos Cerdeira - Jardim Oriente," Jardim Oriente, São José dos Campos ",Avenida Arnaldo dos Santos Cerdeira , Jardim Oriente,Avenida Arnaldo dos Santos Cerdeira , Jardim Oriente," 1.300 /mês
 310.000",R$ 1.300 , 1.300 ,2 ,2 ,1 ,2 
1341,2532746125,https://www.vivareal.com.br/imovel/apartamento-4-quartos-jardim-aquarius-bairros-sao-jose-dos-campos-com-garagem-183m2-venda-RS2512800-id-2532746125/,Apartamento com 4 Quartos para Venda/Aluguel 183m²,"Jardim Aquarius, São José dos Campos - SP",183,4 Quartos,4 Banheiros,4 Vagas,"Área de serviço
Varanda gourmet
Escritório
Cozinha
Segurança 24h
...","R$ 9.000 /mês
R$ 2.512.800",R$ 1.200,São José dos Campos,2021-10-30 14:40,"['Jardim Aquarius', ' São José dos Campos - SP']",Jardim Aquarius, SP,"Jardim Aquarius, São José dos Campos ", SP,"Jardim Aquarius, São José dos Campos ",Jardim Aquarius," 9.000 /mês
 2.512.800",R$ 9.000 , 9.000 ,4 ,4 ,4 ,4 
1342,2534512497,https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-aquarius-bairros-sao-jose-dos-campos-com-garagem-190m2-aluguel-RS9894-id-2534512497/,"Apartamento com 3 Quartos para Aluguel, 190m²","Jardim Aquarius, São José dos Campos - SP",190,3 Quartos,5 Banheiros,3 Vagas,,R$ 9.894 /mês,R$ 1.100,São José dos Campos,2021-10-30 14:40,"['Jardim Aquarius', ' São José dos Campos - SP']",Jardim Aquarius, SP,"Jardim Aquarius, São José dos Campos ", SP,"Jardim Aquarius, São José dos Campos ",Jardim Aquarius, 9.894 /mês,R$ 9.894 , 9.894 ,5 ,5 ,3 ,3 
1343,2537750134,https://www.vivareal.com.br/imovel/apartamento-1-quartos-altos-do-esplanada-bairros-sao-jose-dos-campos-com-garagem-40m2-venda-RS477000-id-2537750134/,Apartamento com Quarto para Venda/Aluguel 40m²,"Rua Heitor Vieira Júnior - Altos do Esplanada, São José dos Campos - SP",40,1 Quarto,1 Banheiro,1 Vaga,"Lavanderia
Piscina
Mobiliado
Academia","R$ 2.850 /mês
R$ 477.000",R$ 320,São José dos Campos,2021-10-30 14:40,"['Rua Heitor Vieira Júnior - Altos do Esplanada', ' São José dos Campos - SP']",Rua Heitor Vieira Júnior - Altos do Esplanada," Altos do Esplanada, São José dos Campos ",Rua Heitor Vieira Júnior , Altos do Esplanada,Rua Heitor Vieira Júnior , Altos do Esplanada," 2.850 /mês
 477.000",R$ 2.850 , 2.850 ,1 ,1 ,1 ,1 
1344,2516070009,https://www.vivareal.com.br/imovel/apartamento-2-quartos-parque-residencial-aquarius-bairros-sao-jose-dos-campos-com-garagem-84m2-aluguel-RS3000-id-2516070009/,"Apartamento com 2 Quartos para Aluguel, 84m²","Rua Doutor Tertuliano Delphim Júnior - Parque Residencial Aquarius, São José dos Campos - SP",84,2 Quartos,1 Banheiro,2 Vagas,"Piscina
Churrasqueira
Elevador
Condomínio fechado
Varanda
...",R$ 3.000 /mês,R$ 450,São José dos Campos,2021-10-30 14:40,"['Rua Doutor Tertuliano Delphim Júnior - Parque Residencial Aquarius', ' São José dos Campos - SP']",Rua Doutor Tertuliano Delphim Júnior - Parque Residencial Aquarius," Parque Residencial Aquarius, São José dos Campos ",Rua Doutor Tertuliano Delphim Júnior , Parque Residencial Aquarius,Rua Doutor Tertuliano Delphim Júnior , Parque Residencial Aquarius, 3.000 /mês,R$ 3.000 , 3.000 ,1 ,1 ,2 ,2 
1345,2533140009,https://www.vivareal.com.br/imovel/apartamento-2-quartos-parque-nova-esperanca-bairros-sao-jose-dos-campos-com-garagem-48m2-aluguel-RS800-id-2533140009/,"Apartamento com 2 Quartos para Aluguel, 48m²","Parque Nova Esperança, São José dos Campos - SP",48,2 Quartos,1 Banheiro,1 Vaga,"Churrasqueira
Varanda
Espaço gourmet
Playground
Espaço verde / Parque
...",R$ 800 /mês,R$ 247,São José dos Campos,2021-10-30 14:40,"['Parque Nova Esperança', ' São José dos Campos - SP']",Parque Nova Esperança, SP,"Parque Nova Esperança, São José dos Campos ", SP,"Parque Nova Esperança, São José dos Campos ",Parque Nova Esperança, 800 /mês,R$ 800 , 800 ,1 ,1 ,1 ,2 
1346,2536554939,https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-america-bairros-sao-jose-dos-campos-com-garagem-65m2-aluguel-RS1600-id-2536554939/,"Apartamento com 3 Quartos para Aluguel, 65m²","Jardim América, São José dos Campos - SP",65,3 Quartos,1 Banheiro,1 Vaga,"Piscina
Churrasqueira
Elevador
Varanda
Playground
...",R$ 1.600 /mês,R$ 340,São José dos Campos,2021-10-30 14:40,"['Jardim América', ' São José dos Campos - SP']",Jardim América, SP,"Jardim América, São José dos Campos ", SP,"Jardim América, São José dos Campos ",Jardim América, 1.600 /mês,R$ 1.600 , 1.600 ,1 ,1 ,1 ,3 
1347,2489400785,https://www.vivareal.com.br/imovel/apartamento-4-quartos-jardim-das-colinas-bairros-sao-jose-dos-campos-com-garagem-259m2-aluguel-RS7500-id-2489400785/,"Apartamento com 4 Quartos para Aluguel, 259m²","Avenida São João - Jardim das Colinas, São José dos Campos - SP",259,4 Quartos,4 Banheiros,3 Vagas,"Piscina
Churrasqueira
Elevador
Condomínio fechado
Varanda
...",R$ 7.500 /mês,R$ 1.200,São José dos Campos,2021-10-30 14:40,"['Avenida São João - Jardim das Colinas', ' São José dos Campos - SP']",Avenida São João - Jardim das Colinas," Jardim das Colinas, São José dos Campos ",Avenida São João , Jardim das Colinas,Avenida São João , Jardim das Colinas, 7.500 /mês,R$ 7.500 , 7.500 ,4 ,4 ,3 ,4 
1348,2537558356,https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-aquarius-bairros-sao-jose-dos-campos-com-garagem-90m2-aluguel-RS2300-id-2537558356/,"Apartamento com 3 Quartos para Aluguel, 90m²","Rua do Aruana, 116 - Jardim Aquarius, São José dos Campos - SP",90,3 Quartos,3 Banheiros,2 Vagas,"Piscina
Churrasqueira
Elevador
Condomínio fechado
Varanda
...",R$ 2.300 /mês,R$ 690,São José dos Campos,2021-10-30 14:40,"['Rua do Aruana', ' 116 - Jardim Aquarius', ' São José dos Campos - SP']",Rua do Aruana," Jardim Aquarius, São José dos Campos ","Rua do Aruana, 116 ", Jardim Aquarius,"Rua do Aruana, 116 ", Jardim Aquarius, 2.300 /mês,R$ 2.300 , 2.300 ,3 ,3 ,2 ,3 
1349,2534136069,https://www.vivareal.com.br/imovel/apartamento-4-quartos-jardim-esplanada-bairros-sao-jose-dos-campos-com-garagem-260m2-aluguel-RS8500-id-2534136069/,"Apartamento com 4 Quartos para Aluguel, 260m²","Jardim Esplanada, São José dos Campos - SP",260,4 Quartos,6 Banheiros,3 Vagas,"Piscina
Churrasqueira
Varanda
Academia
Espaço gourmet
...",R$ 8.500 /mês,R$ 750,São José dos Campos,2021-10-30 14:40,"['Jardim Esplanada', ' São José dos Campos - SP']",Jardim Esplanada, SP,"Jardim Esplanada, São José dos Campos ", SP,"Jardim Esplanada, São José dos Campos ",Jardim Esplanada, 8.500 /mês,R$ 8.500 , 8.500 ,6 ,6 ,3 ,4 
1350,2537941582,https://www.vivareal.com.br/imovel/apartamento-2-quartos-parque-industrial-bairros-sao-jose-dos-campos-com-garagem-55m2-aluguel-RS1310-id-2537941582/,"Apartamento com 2 Quartos para Aluguel, 55m²","Rua José Felipe - Parque Industrial, São José dos Campos - SP",55,2 Quartos,1 Banheiro,1 Vaga,"Churrasqueira
Cozinha
Área de serviço",R$ 1.310 /mês,,São José dos Campos,2021-10-30 14:40,"['Rua José Felipe - Parque Industrial', ' São José dos Campos - SP']",Rua José Felipe - Parque Industrial," Parque Industrial, São José dos Campos ",Rua José Felipe , Parque Industrial,Rua José Felipe , Parque Industrial, 1.310 /mês,R$ 1.310 , 1.310 ,1 ,1 ,1 ,2 
1351,2537908084,https://www.vivareal.com.br/imovel/apartamento-4-quartos-jardim-esplanada-ii-bairros-sao-jose-dos-campos-118m2-aluguel-RS4500-id-2537908084/,"Apartamento com 4 Quartos para Aluguel, 118m²","Jardim Esplanada II, São José dos Campos - SP",118,4 Quartos,3 Banheiros,-- Vaga,"Piscina
Churrasqueira
Elevador
Condomínio fechado
Varanda
...",R$ 4.500 /mês,R$ 650,São José dos Campos,2021-10-30 14:40,"['Jardim Esplanada II', ' São José dos Campos - SP']",Jardim Esplanada II, SP,"Jardim Esplanada II, São José dos Campos ", SP,"Jardim Esplanada II, São José dos Campos ",Jardim Esplanada II, 4.500 /mês,R$ 4.500 , 4.500 ,3 ,3 ,-- ,4 
1352,2534240280,https://www.vivareal.com.br/imovel/apartamento-4-quartos-vila-adyana-bairros-sao-jose-dos-campos-com-garagem-315m2-aluguel-RS5000-id-2534240280/,"Apartamento com 4 Quartos para Aluguel, 315m²","Vila Adyana, São José dos Campos - SP",315,4 Quartos,5 Banheiros,4 Vagas,,R$ 5.000 /mês,R$ 1.200,São José dos Campos,2021-10-30 14:40,"['Vila Adyana', ' São José dos Campos - SP']",Vila Adyana, SP,"Vila Adyana, São José dos Campos ", SP,"Vila Adyana, São José dos Campos ",Vila Adyana, 5.000 /mês,R$ 5.000 , 5.000 ,5 ,5 ,4 ,4 
1353,2539293305,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-esplanada-bairros-sao-jose-dos-campos-com-garagem-65m2-aluguel-RS1800-id-2539293305/,"Apartamento com 2 Quartos para Aluguel, 65m²","Jardim Esplanada, São José dos Campos - SP",65,2 Quartos,1 Banheiro,2 Vagas,"Piscina
Churrasqueira
Varanda
Espaço gourmet
Playground
...",R$ 1.800 /mês,R$ 560,São José dos Campos,2021-10-30 14:40,"['Jardim Esplanada', ' São José dos Campos - SP']",Jardim Esplanada, SP,"Jardim Esplanada, São José dos Campos ", SP,"Jardim Esplanada, São José dos Campos ",Jardim Esplanada, 1.800 /mês,R$ 1.800 , 1.800 ,1 ,1 ,2 ,2 
1354,2531578896,https://www.vivareal.com.br/imovel/apartamento-5-quartos-vila-ema-bairros-sao-jose-dos-campos-com-garagem-399m2-venda-RS1600000-id-2531578896/,Apartamento com 5 Quartos para Venda/Aluguel 399m²,"Vila Ema, São José dos Campos - SP",399,5 Quartos,4 Banheiros,4 Vagas,"Piscina
Ar-condicionado
Área de serviço
Armário na cozinha
Interfone
...","R$ 6.500 /mês
R$ 1.600.000",R$ 1.750,São José dos Campos,2021-10-30 14:40,"['Vila Ema', ' São José dos Campos - SP']",Vila Ema, SP,"Vila Ema, São José dos Campos ", SP,"Vila Ema, São José dos Campos ",Vila Ema," 6.500 /mês
 1.600.000",R$ 6.500 , 6.500 ,4 ,4 ,4 ,5 
1355,2538371082,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-torrao-de-ouro-bairros-sao-jose-dos-campos-com-garagem-50m2-aluguel-RS700-id-2538371082/,"Apartamento com 2 Quartos para Aluguel, 50m²","Jardim Torrao De Ouro, São José dos Campos - SP",50,2 Quartos,1 Banheiro,1 Vaga,,R$ 700 /mês,R$ 230,São José dos Campos,2021-10-30 14:40,"['Jardim Torrao De Ouro', ' São José dos Campos - SP']",Jardim Torrao De Ouro, SP,"Jardim Torrao De Ouro, São José dos Campos ", SP,"Jardim Torrao De Ouro, São José dos Campos ",Jardim Torrao De Ouro, 700 /mês,R$ 700 , 700 ,1 ,1 ,1 ,2 
1356,2538816907,https://www.vivareal.com.br/imovel/apartamento-3-quartos-parque-residencial-aquarius-bairros-sao-jose-dos-campos-com-garagem-90m2-aluguel-RS2500-id-2538816907/,"Apartamento com 3 Quartos para Aluguel, 90m²","Parque Residencial Aquarius, São José dos Campos - SP",90,3 Quartos,3 Banheiros,2 Vagas,,R$ 2.500 /mês,R$ 690,São José dos Campos,2021-10-30 14:40,"['Parque Residencial Aquarius', ' São José dos Campos - SP']",Parque Residencial Aquarius, SP,"Parque Residencial Aquarius, São José dos Campos ", SP,"Parque Residencial Aquarius, São José dos Campos ",Parque Residencial Aquarius, 2.500 /mês,R$ 2.500 , 2.500 ,3 ,3 ,2 ,3 
1357,2533301259,https://www.vivareal.com.br/imovel/apartamento-4-quartos-jardim-esplanada-bairros-sao-jose-dos-campos-com-garagem-127m2-venda-RS750000-id-2533301259/,Apartamento com 4 Quartos para Venda/Aluguel 127m²,"Rua Professor Roberval Froes - Jardim Esplanada, São José dos Campos - SP",127,4 Quartos,1 Banheiro,2 Vagas,"Piscina
Churrasqueira
Elevador
Varanda
Garagem
...","R$ 4.500 /mês
R$ 750.000",R$ 580,São José dos Campos,2021-10-30 14:40,"['Rua Professor Roberval Froes - Jardim Esplanada', ' São José dos Campos - SP']",Rua Professor Roberval Froes - Jardim Esplanada," Jardim Esplanada, São José dos Campos ",Rua Professor Roberval Froes , Jardim Esplanada,Rua Professor Roberval Froes , Jardim Esplanada," 4.500 /mês
 750.000",R$ 4.500 , 4.500 ,1 ,1 ,2 ,4 
1358,2534761119,https://www.vivareal.com.br/imovel/apartamento-3-quartos-floradas-de-sao-jose-bairros-sao-jose-dos-campos-com-garagem-70m2-aluguel-RS1400-id-2534761119/,"Apartamento com 3 Quartos para Aluguel, 70m²","Rua Francisca Maria de Jesus - Floradas de São José, São José dos Campos - SP",70,3 Quartos,2 Banheiros,1 Vaga,,R$ 1.400 /mês,R$ 292,São José dos Campos,2021-10-30 14:40,"['Rua Francisca Maria de Jesus - Floradas de São José', ' São José dos Campos - SP']",Rua Francisca Maria de Jesus - Floradas de São José," Floradas de São José, São José dos Campos ",Rua Francisca Maria de Jesus , Floradas de São José,Rua Francisca Maria de Jesus , Floradas de São José, 1.400 /mês,R$ 1.400 , 1.400 ,2 ,2 ,1 ,3 
1359,2538650408,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-aquarius-bairros-sao-jose-dos-campos-com-garagem-78m2-aluguel-RS2500-id-2538650408/,"Apartamento com 2 Quartos para Aluguel, 78m²","Rua Jesus Garcia - Jardim Aquarius, São José dos Campos - SP",78,2 Quartos,2 Banheiros,1 Vaga,"Piscina
Churrasqueira
Elevador
Varanda
Área de serviço
...",R$ 2.500 /mês,R$ 380,São José dos Campos,2021-10-30 14:40,"['Rua Jesus Garcia - Jardim Aquarius', ' São José dos Campos - SP']",Rua Jesus Garcia - Jardim Aquarius," Jardim Aquarius, São José dos Campos ",Rua Jesus Garcia , Jardim Aquarius,Rua Jesus Garcia , Jardim Aquarius, 2.500 /mês,R$ 2.500 , 2.500 ,2 ,2 ,1 ,2 
1360,2528344451,https://www.vivareal.com.br/imovel/apartamento-2-quartos-parque-residencial-aquarius-bairros-sao-jose-dos-campos-com-garagem-50m2-aluguel-RS3600-id-2528344451/,"Apartamento com 2 Quartos para Aluguel, 50m²","Parque Residencial Aquarius, São José dos Campos - SP",50,2 Quartos,1 Banheiro,1 Vaga,,R$ 3.600 /mês,R$ 460,São José dos Campos,2021-10-30 14:40,"['Parque Residencial Aquarius', ' São José dos Campos - SP']",Parque Residencial Aquarius, SP,"Parque Residencial Aquarius, São José dos Campos ", SP,"Parque Residencial Aquarius, São José dos Campos ",Parque Residencial Aquarius, 3.600 /mês,R$ 3.600 , 3.600 ,1 ,1 ,1 ,2 
1361,2534782877,https://www.vivareal.com.br/imovel/apartamento-3-quartos-urbanova-i-bairros-sao-jose-dos-campos-com-garagem-118m2-aluguel-RS5000-id-2534782877/,"Apartamento com 3 Quartos para Aluguel, 118m²","Urbanova I, São José dos Campos - SP",118,3 Quartos,2 Banheiros,2 Vagas,,R$ 5.000 /mês,R$ 677,São José dos Campos,2021-10-30 14:40,"['Urbanova I', ' São José dos Campos - SP']",Urbanova I, SP,"Urbanova I, São José dos Campos ", SP,"Urbanova I, São José dos Campos ",Urbanova I, 5.000 /mês,R$ 5.000 , 5.000 ,2 ,2 ,2 ,3 
1362,2534709082,https://www.vivareal.com.br/imovel/apartamento-3-quartos-floradas-de-sao-jose-bairros-sao-jose-dos-campos-com-garagem-71m2-aluguel-RS1950-id-2534709082/,"Apartamento com 3 Quartos para Aluguel, 71m²","Floradas de São José, São José dos Campos - SP",71,3 Quartos,2 Banheiros,1 Vaga,,R$ 1.950 /mês,R$ 650,São José dos Campos,2021-10-30 14:40,"['Floradas de São José', ' São José dos Campos - SP']",Floradas de São José, SP,"Floradas de São José, São José dos Campos ", SP,"Floradas de São José, São José dos Campos ",Floradas de São José, 1.950 /mês,R$ 1.950 , 1.950 ,2 ,2 ,1 ,3 
1363,2537259994,https://www.vivareal.com.br/imovel/apartamento-2-quartos-condominio-royal-park-bairros-sao-jose-dos-campos-com-garagem-80m2-aluguel-RS2700-id-2537259994/,"Apartamento com 2 Quartos para Aluguel, 80m²","Condomínio Royal Park, São José dos Campos - SP",80,2 Quartos,1 Banheiro,1 Vaga,"Piscina
Churrasqueira
Varanda
Academia
Garagem
...",R$ 2.700 /mês,R$ 380,São José dos Campos,2021-10-30 14:40,"['Condomínio Royal Park', ' São José dos Campos - SP']",Condomínio Royal Park, SP,"Condomínio Royal Park, São José dos Campos ", SP,"Condomínio Royal Park, São José dos Campos ",Condomínio Royal Park, 2.700 /mês,R$ 2.700 , 2.700 ,1 ,1 ,1 ,2 
1364,2538055574,https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-rangel-bairros-sao-jose-dos-campos-com-garagem-54m2-aluguel-RS1000-id-2538055574/,"Apartamento com 2 Quartos para Aluguel, 54m²","Vila Rangel, São José dos Campos - SP",54,2 Quartos,1 Banheiro,1 Vaga,"Cozinha
Garagem",R$ 1.000 /mês,R$ 258,São José dos Campos,2021-10-30 14:40,"['Vila Rangel', ' São José dos Campos - SP']",Vila Rangel, SP,"Vila Rangel, São José dos Campos ", SP,"Vila Rangel, São José dos Campos ",Vila Rangel, 1.000 /mês,R$ 1.000 , 1.000 ,1 ,1 ,1 ,2 
1365,2525695387,https://www.vivareal.com.br/imovel/apartamento-4-quartos-vila-ema-bairros-sao-jose-dos-campos-com-garagem-180m2-aluguel-RS4600-id-2525695387/,"Apartamento com 4 Quartos para Aluguel, 180m²","Vila Ema, São José dos Campos - SP",180,4 Quartos,5 Banheiros,2 Vagas,"Piscina
Mobiliado
Elevador
Condomínio fechado
Varanda
...",R$ 4.600 /mês,R$ 1.000,São José dos Campos,2021-10-30 14:40,"['Vila Ema', ' São José dos Campos - SP']",Vila Ema, SP,"Vila Ema, São José dos Campos ", SP,"Vila Ema, São José dos Campos ",Vila Ema, 4.600 /mês,R$ 4.600 , 4.600 ,5 ,5 ,2 ,4 
1366,2539765061,https://www.vivareal.com.br/imovel/apartamento-2-quartos-parque-residencial-aquarius-bairros-sao-jose-dos-campos-com-garagem-75m2-aluguel-RS3000-id-2539765061/,"Apartamento com 2 Quartos para Aluguel, 75m²","Rua Doutor Jorge de Oliveira Coutinho - Parque Residencial Aquarius, São José dos Campos - SP",75,2 Quartos,3 Banheiros,1 Vaga,"Piscina
Churrasqueira
Elevador
Varanda
Salão de festas
...",R$ 3.000 /mês,R$ 460,São José dos Campos,2021-10-30 14:40,"['Rua Doutor Jorge de Oliveira Coutinho - Parque Residencial Aquarius', ' São José dos Campos - SP']",Rua Doutor Jorge de Oliveira Coutinho - Parque Residencial Aquarius," Parque Residencial Aquarius, São José dos Campos ",Rua Doutor Jorge de Oliveira Coutinho , Parque Residencial Aquarius,Rua Doutor Jorge de Oliveira Coutinho , Parque Residencial Aquarius, 3.000 /mês,R$ 3.000 , 3.000 ,3 ,3 ,1 ,2 
1367,2539696897,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-sul-bairros-sao-jose-dos-campos-com-garagem-50m2-aluguel-RS1350-id-2539696897/,"Apartamento com 2 Quartos para Aluguel, 50m²","Jardim Sul, São José dos Campos - SP",50,2 Quartos,1 Banheiro,1 Vaga,"Cozinha
Elevador
Interfone
Mobiliado
Área de serviço",R$ 1.350 /mês,R$ 300,São José dos Campos,2021-10-30 14:40,"['Jardim Sul', ' São José dos Campos - SP']",Jardim Sul, SP,"Jardim Sul, São José dos Campos ", SP,"Jardim Sul, São José dos Campos ",Jardim Sul, 1.350 /mês,R$ 1.350 , 1.350 ,1 ,1 ,1 ,2 
1368,2511435328,https://www.vivareal.com.br/imovel/apartamento-2-quartos-condominio-royal-park-bairros-sao-jose-dos-campos-com-garagem-76m2-aluguel-RS3150-id-2511435328/,"Apartamento com 2 Quartos para Aluguel, 76m²","Condomínio Royal Park, São José dos Campos - SP",76,2 Quartos,2 Banheiros,2 Vagas,"Ar-condicionado
Condomínio fechado
Cozinha
Depósito
Área de serviço",R$ 3.150 /mês,R$ 300,São José dos Campos,2021-10-30 14:40,"['Condomínio Royal Park', ' São José dos Campos - SP']",Condomínio Royal Park, SP,"Condomínio Royal Park, São José dos Campos ", SP,"Condomínio Royal Park, São José dos Campos ",Condomínio Royal Park, 3.150 /mês,R$ 3.150 , 3.150 ,2 ,2 ,2 ,2 
1369,2538816546,https://www.vivareal.com.br/imovel/apartamento-1-quartos-centro-bairros-sao-jose-dos-campos-47m2-aluguel-RS1200-id-2538816546/,"Apartamento com Quarto para Aluguel, 47m²","Centro, São José dos Campos - SP",47,1 Quarto,1 Banheiro,-- Vaga,,R$ 1.200 /mês,R$ 300,São José dos Campos,2021-10-30 14:40,"['Centro', ' São José dos Campos - SP']",Centro, SP,"Centro, São José dos Campos ", SP,"Centro, São José dos Campos ",Centro, 1.200 /mês,R$ 1.200 , 1.200 ,1 ,1 ,-- ,1 
1370,2537715184,https://www.vivareal.com.br/imovel/apartamento-3-quartos-bosque-dos-eucaliptos-bairros-sao-jose-dos-campos-com-garagem-153m2-aluguel-RS3300-id-2537715184/,"Apartamento com 3 Quartos para Aluguel, 153m²","Bosque dos Eucaliptos, São José dos Campos - SP",153,3 Quartos,3 Banheiros,2 Vagas,"Condomínio fechado
Portão eletrônico
Portaria 24h",R$ 3.300 /mês,R$ 900,São José dos Campos,2021-10-30 14:40,"['Bosque dos Eucaliptos', ' São José dos Campos - SP']",Bosque dos Eucaliptos, SP,"Bosque dos Eucaliptos, São José dos Campos ", SP,"Bosque dos Eucaliptos, São José dos Campos ",Bosque dos Eucaliptos, 3.300 /mês,R$ 3.300 , 3.300 ,3 ,3 ,2 ,3 
